,Subject,Predicate,Object,SubjectTerm,PredicateTerm,ObjectTerm,Domain,Domain Version
1072,http://purl.org/iot/vocab/m3-lite#Mass,http://www.w3.org/2000/01/rdf-schema#comment,Mass is a property of a physical body. It is the measure of an object's resistance to acceleration when a net force is applied.,Mass,comment,Mass is a property of a physical body. It is the measure of an object's resistance to acceleration when a net force is applied.,lov_fiesta-iot,v1-0-2
1073,ub350bL2217C26,http://www.w3.org/2002/07/owl#someValuesFrom,http://purl.org/iot/vocab/m3-lite#Environment,ub350bL2217C26,someValuesFrom,Environment,lov_fiesta-iot,v1-0-2
1074,http://purl.org/iot/vocab/m3-lite#SmokeDetector,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,SmokeDetector,type,Class,lov_fiesta-iot,v1-0-2
1075,http://purl.org/iot/vocab/m3-lite#Illuminance,http://www.w3.org/2000/01/rdf-schema#comment,"Illuminance is the total luminous flux incident on a surface, per unit area.",Illuminance,comment,"Illuminance is the total luminous flux incident on a surface, per unit area.",lov_fiesta-iot,v1-0-2
1076,http://purl.org/iot/vocab/m3-lite#WattPerSquareMeter,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://purl.org/NET/ssnx/qu/qu#Unit,WattPerSquareMeter,subClassOf,Unit,lov_fiesta-iot,v1-0-2
1077,http://purl.org/iot/vocab/m3-lite#WindChill,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://purl.org/NET/ssnx/qu/qu#QuantityKind,WindChill,subClassOf,QuantityKind,lov_fiesta-iot,v1-0-2
1078,http://purl.org/iot/ontology/fiesta-iot#,http://www.w3.org/2000/01/rdf-schema#label,FIESTA-IoT,fiesta-iot,label,FIESTA-IoT,lov_fiesta-iot,v1-0-2
1079,http://purl.oclc.org/NET/UNIS/fiware/iot-lite#exposes,http://www.w3.org/2000/01/rdf-schema#label,Exposes,exposes,label,Exposes,lov_fiesta-iot,v1-0-2
1080,http://purl.oclc.org/NET/UNIS/fiware/iot-lite#Entity,http://www.w3.org/2000/01/rdf-schema#label,Entity,Entity,label,Entity,lov_fiesta-iot,v1-0-2
1081,http://purl.org/iot/vocab/m3-lite#MileageDistanceToService,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://purl.org/iot/vocab/m3-lite#Mileage,MileageDistanceToService,subClassOf,Mileage,lov_fiesta-iot,v1-0-2
1082,http://purl.org/iot/vocab/m3-lite#MobHoPrepSuccRate,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,MobHoPrepSuccRate,type,Class,lov_fiesta-iot,v1-0-2
1083,ub350bL3103C26,http://www.w3.org/2002/07/owl#onProperty,http://purl.org/iot/vocab/m3-lite#hasDomainOfInterest,ub350bL3103C26,onProperty,hasDomainOfInterest,lov_fiesta-iot,v1-0-2
1084,http://purl.org/iot/vocab/m3-lite#Millisecond,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://purl.org/iot/vocab/m3-lite#SecondTime,Millisecond,subClassOf,SecondTime,lov_fiesta-iot,v1-0-2
1085,http://purl.org/iot/vocab/m3-lite#WindDirectionSensor,http://www.w3.org/2000/01/rdf-schema#label,Wind Direction Sensor,WindDirectionSensor,label,Wind Direction Sensor,lov_fiesta-iot,v1-0-2
1086,ub350bL1090C26,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Restriction,ub350bL1090C26,type,Restriction,lov_fiesta-iot,v1-0-2
1087,http://purl.org/iot/vocab/m3-lite#SoilHumidity,http://www.w3.org/2000/01/rdf-schema#comment,"It is the quantity of water contained in a material, such as soil. ",SoilHumidity,comment,"It is the quantity of water contained in a material, such as soil. ",lov_fiesta-iot,v1-0-2
1088,http://purl.org/iot/vocab/m3-lite#Inch,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,Inch,type,Class,lov_fiesta-iot,v1-0-2
1089,http://purl.org/iot/vocab/m3-lite#SpeedMedian,http://www.w3.org/2000/01/rdf-schema#label,Speed Median,SpeedMedian,label,Speed Median,lov_fiesta-iot,v1-0-2
1090,http://purl.org/iot/vocab/m3-lite#Coulomb,http://www.w3.org/2000/01/rdf-schema#comment,SI unit of electric charge.,Coulomb,comment,SI unit of electric charge.,lov_fiesta-iot,v1-0-2
1091,http://purl.org/iot/vocab/m3-lite#SO2Sensor,http://www.w3.org/2000/01/rdf-schema#label,Sulphur Dioxide (SO2) Sensor,SO2Sensor,label,Sulphur Dioxide (SO2) Sensor,lov_fiesta-iot,v1-0-2
1092,http://purl.oclc.org/NET/ssnx/ssn#attachedSystem,http://www.w3.org/2000/01/rdf-schema#comment,"Relation between a Platform and any Systems (e.g., Sensors) that are attached to the Platform.",attachedSystem,comment,"Relation between a Platform and any Systems (e.g., Sensors) that are attached to the Platform.",lov_fiesta-iot,v1-0-2
1093,http://purl.org/iot/vocab/m3-lite#Humidity,http://www.w3.org/2000/01/rdf-schema#comment,A quantity representing the amount of water vapour in the atmosphere or in a gas.,Humidity,comment,A quantity representing the amount of water vapour in the atmosphere or in a gas.,lov_fiesta-iot,v1-0-2
1094,http://purl.org/iot/vocab/m3-lite#RFID,http://www.w3.org/2000/01/rdf-schema#label,RFID Tagging Device,RFID,label,RFID Tagging Device,lov_fiesta-iot,v1-0-2
1095,http://purl.org/iot/vocab/m3-lite#Sirens,http://www.w3.org/2000/01/rdf-schema#label,Sirens Sound Source,Sirens,label,Sirens Sound Source,lov_fiesta-iot,v1-0-2
1096,http://purl.org/iot/vocab/m3-lite#Liter,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://purl.oclc.org/NET/ssnx/qu/unit#litre,Liter,seeAlso,litre,lov_fiesta-iot,v1-0-2
1097,http://purl.org/iot/vocab/m3-lite#TimeRelatedStateDriver1,http://www.w3.org/2000/01/rdf-schema#comment,Indicates if the first driver approaches or exceeds working time limits (or other limits).,TimeRelatedStateDriver1,comment,Indicates if the first driver approaches or exceeds working time limits (or other limits).,lov_fiesta-iot,v1-0-2
1098,http://purl.org/iot/vocab/m3-lite#Lavatory,http://www.w3.org/2000/01/rdf-schema#comment,An actuator to automatically switch on/off the lavatory.,Lavatory,comment,off the lavatory.,lov_fiesta-iot,v1-0-2
1099,http://purl.oclc.org/NET/UNIS/fiware/iot-lite#Polygon,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,Polygon,type,Class,lov_fiesta-iot,v1-0-2
1100,http://purl.org/iot/vocab/m3-lite#Fridge,http://www.w3.org/2000/01/rdf-schema#comment,An actuator to automatically switch on/off the fridge.,Fridge,comment,off the fridge.,lov_fiesta-iot,v1-0-2
1101,http://purl.org/iot/vocab/m3-lite#Speed,http://www.w3.org/2000/01/rdf-schema#comment,The rate at which someone or something moves or operates or is able to move or operate.,Speed,comment,The rate at which someone or something moves or operates or is able to move or operate.,lov_fiesta-iot,v1-0-2
1102,ub350bL1717C26,http://www.w3.org/2002/07/owl#onProperty,http://purl.org/iot/vocab/m3-lite#hasDomainOfInterest,ub350bL1717C26,onProperty,hasDomainOfInterest,lov_fiesta-iot,v1-0-2
1103,http://purl.org/iot/vocab/m3-lite#SecondTime,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,SecondTime,type,Class,lov_fiesta-iot,v1-0-2
1104,http://purl.oclc.org/NET/ssnx/ssn#madeObservation,http://www.w3.org/2000/01/rdf-schema#domain,http://purl.oclc.org/NET/ssnx/ssn#Sensor,madeObservation,domain,Sensor,lov_fiesta-iot,v1-0-2
1105,http://purl.oclc.org/NET/UNIS/fiware/iot-lite#Metadata,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,Metadata,type,Class,lov_fiesta-iot,v1-0-2
1106,http://purl.org/iot/vocab/m3-lite#DegreeCelsius,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://data.qudt.org/qudt/owl/1.0.0/unit.owl#DegreeCelsius,DegreeCelsius,seeAlso,DegreeCelsius,lov_fiesta-iot,v1-0-2
1107,http://purl.org/iot/vocab/m3-lite#LeafWetnessSensor,http://www.w3.org/2000/01/rdf-schema#comment,Leaf Wetness Sensor is used in agriculture to check whether the plants need to be watered.,LeafWetnessSensor,comment,Leaf Wetness Sensor is used in agriculture to check whether the plants need to be watered.,lov_fiesta-iot,v1-0-2
1108,ub350bL1304C26,http://www.w3.org/2002/07/owl#onProperty,http://purl.org/iot/vocab/m3-lite#hasDomainOfInterest,ub350bL1304C26,onProperty,hasDomainOfInterest,lov_fiesta-iot,v1-0-2
1109,ub350bL765C26,http://www.w3.org/2002/07/owl#onClass,http://purl.oclc.org/NET/ssnx/ssn#Deployment,ub350bL765C26,onClass,Deployment,lov_fiesta-iot,v1-0-2
1110,http://purl.org/iot/vocab/m3-lite#AccelerationInstantaneous,http://www.w3.org/2000/01/rdf-schema#comment,The acceleration at a given instant of time.,AccelerationInstantaneous,comment,The acceleration at a given instant of time.,lov_fiesta-iot,v1-0-2
1111,ub350bL276C26,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Restriction,ub350bL276C26,type,Restriction,lov_fiesta-iot,v1-0-2
1112,ub350bL468C26,http://www.w3.org/2002/07/owl#someValuesFrom,http://purl.org/iot/vocab/m3-lite#BuildingAutomation,ub350bL468C26,someValuesFrom,BuildingAutomation,lov_fiesta-iot,v1-0-2
1113,http://purl.oclc.org/NET/UNIS/fiware/iot-lite#hasMetadata,http://www.w3.org/2000/01/rdf-schema#comment,Links any concept with metadata about that concept.,hasMetadata,comment,Links any concept with metadata about that concept.,lov_fiesta-iot,v1-0-2
1114,http://purl.oclc.org/NET/ssnx/ssn#Device,http://purl.org/dc/elements/1.1/source,http://www.w3.org/2005/Incubator/ssn/,Device,source,ssn,lov_fiesta-iot,v1-0-2
1115,http://purl.org/iot/vocab/m3-lite#Heating,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,Heating,type,Class,lov_fiesta-iot,v1-0-2
1116,ub350bL2253C23,http://www.w3.org/2002/07/owl#maxQualifiedCardinality,1,ub350bL2253C23,maxQualifiedCardinality,1,lov_fiesta-iot,v1-0-2
1117,http://purl.oclc.org/NET/ssnx/ssn#Observation,http://www.w3.org/2000/01/rdf-schema#subClassOf,ub350bL1902C30,Observation,subClassOf,ub350bL1902C30,lov_fiesta-iot,v1-0-2
1118,http://purl.org/iot/vocab/m3-lite#Microwatt,http://www.w3.org/2000/01/rdf-schema#comment,It is a unit of power.,Microwatt,comment,It is a unit of power.,lov_fiesta-iot,v1-0-2
1119,http://purl.org/iot/vocab/m3-lite#Okta,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://purl.org/NET/ssnx/qu/qu#Unit,Okta,subClassOf,Unit,lov_fiesta-iot,v1-0-2
1120,ub350bL2436C26,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Restriction,ub350bL2436C26,type,Restriction,lov_fiesta-iot,v1-0-2
1121,http://purl.org/iot/vocab/m3-lite#Weather,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://purl.org/iot/vocab/m3-lite#DomainOfInterest,Weather,subClassOf,DomainOfInterest,lov_fiesta-iot,v1-0-2
1122,http://purl.org/iot/vocab/m3-lite#MeterPerSecond,http://www.w3.org/2000/01/rdf-schema#label,Meter Per Second (m/s),MeterPerSecond,label,s),lov_fiesta-iot,v1-0-2
1123,http://purl.org/iot/vocab/m3-lite#MilligramPerCubicMetre,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://purl.org/iot/vocab/m3-lite#GramPerCubicMetre,MilligramPerCubicMetre,subClassOf,GramPerCubicMetre,lov_fiesta-iot,v1-0-2
1124,http://purl.org/iot/vocab/m3-lite#Heating,http://www.w3.org/2000/01/rdf-schema#comment,An actuator to automatically switch on/off the heating.,Heating,comment,off the heating.,lov_fiesta-iot,v1-0-2
1125,http://purl.org/iot/vocab/m3-lite#MilligramPerCubicMetre,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,MilligramPerCubicMetre,type,Class,lov_fiesta-iot,v1-0-2
1126,http://purl.org/iot/vocab/m3-lite#NO2Sensor,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,NO2Sensor,type,Class,lov_fiesta-iot,v1-0-2
1127,ub350bL1338C26,http://www.w3.org/2002/07/owl#someValuesFrom,http://purl.org/iot/vocab/m3-lite#Transportation,ub350bL1338C26,someValuesFrom,Transportation,lov_fiesta-iot,v1-0-2
1128,http://purl.org/iot/vocab/m3-lite#GasDetector,http://www.w3.org/2000/01/rdf-schema#label,Gas Detector,GasDetector,label,Gas Detector,lov_fiesta-iot,v1-0-2
1129,ub350bL1907C30,http://www.w3.org/2002/07/owl#minCardinality,0,ub350bL1907C30,minCardinality,0,lov_fiesta-iot,v1-0-2
1130,http://purl.org/iot/vocab/m3-lite#O3Sensor,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,O3Sensor,type,Class,lov_fiesta-iot,v1-0-2
1131,http://purl.org/iot/vocab/m3-lite#CloudCover,http://www.w3.org/2000/01/rdf-schema#label,Cloud Cover Quantity Kind,CloudCover,label,Cloud Cover Quantity Kind,lov_fiesta-iot,v1-0-2
1132,http://purl.org/iot/vocab/m3-lite#Lavatory,http://www.w3.org/2000/01/rdf-schema#subClassOf,ub350bL1717C26,Lavatory,subClassOf,ub350bL1717C26,lov_fiesta-iot,v1-0-2
1133,ub350bL2971C26,http://www.w3.org/2002/07/owl#onProperty,http://purl.org/iot/vocab/m3-lite#hasDomainOfInterest,ub350bL2971C26,onProperty,hasDomainOfInterest,lov_fiesta-iot,v1-0-2
1134,http://purl.org/iot/vocab/m3-lite#CloudCover,http://www.w3.org/2000/01/rdf-schema#comment,Measure of cloud cover at a certain time. ,CloudCover,comment,Measure of cloud cover at a certain time. ,lov_fiesta-iot,v1-0-2
1135,http://purl.org/iot/vocab/m3-lite#MinuteTime,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,MinuteTime,type,Class,lov_fiesta-iot,v1-0-2
1136,http://purl.org/iot/vocab/m3-lite#Kilometre,http://www.w3.org/2000/01/rdf-schema#label,"Kilometre, Kilometer",Kilometre,label,"Kilometre, Kilometer",lov_fiesta-iot,v1-0-2
1137,http://purl.org/iot/vocab/m3-lite#Radian,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://purl.org/NET/ssnx/qu/qu#Unit,Radian,subClassOf,Unit,lov_fiesta-iot,v1-0-2
1138,http://purl.org/iot/vocab/m3-lite#PresenceStateDriverCard1,http://www.w3.org/2000/01/rdf-schema#label,Presence State Driver Card 1,PresenceStateDriverCard1,label,Presence State Driver Card 1,lov_fiesta-iot,v1-0-2
1139,http://purl.org/iot/vocab/m3-lite#hasDirection,http://www.w3.org/2000/01/rdf-schema#comment,The observations made by the sensors are affected by the direction of the sensing device. This property allows observations of the sensor to be associated to the Direction concept,hasDirection,comment,The observations made by the sensors are affected by the direction of the sensing device. This property allows observations of the sensor to be associated to the Direction concept,lov_fiesta-iot,v1-0-2
1140,http://purl.org/iot/vocab/m3-lite#MicrogramPerCubicMetre,http://www.w3.org/2000/01/rdf-schema#comment,Microgram per cubic metre is a unit of density defined as microgram divided by cubic metre. Milligram per cubic metre is a derived unit in the International System of Units.,MicrogramPerCubicMetre,comment,Microgram per cubic metre is a unit of density defined as microgram divided by cubic metre. Milligram per cubic metre is a derived unit in the International System of Units.,lov_fiesta-iot,v1-0-2
1141,http://purl.org/iot/vocab/m3-lite#COSensor,http://www.w3.org/2000/01/rdf-schema#comment,Device to detect Carbon Monoxide (CO) in the environment.,COSensor,comment,Device to detect Carbon Monoxide (CO) in the environment.,lov_fiesta-iot,v1-0-2
1142,http://purl.org/iot/vocab/m3-lite#LeafWetness,http://www.w3.org/2000/01/rdf-schema#comment,"Leaf wetness is a meteorological parameter that describes the amount of dew and precipitation left on surfaces. It is used for monitoring leaf moisture for agricultural purposes, such as fungus and disease control, for control of irrigation systems, and for detection of fog and dew conditions, and early detection of rainfall. (Source Wikipedia).",LeafWetness,comment,"Leaf wetness is a meteorological parameter that describes the amount of dew and precipitation left on surfaces. It is used for monitoring leaf moisture for agricultural purposes, such as fungus and disease control, for control of irrigation systems, and for detection of fog and dew conditions, and early detection of rainfall. (Source Wikipedia).",lov_fiesta-iot,v1-0-2
1143,http://purl.org/iot/vocab/m3-lite#TV,http://www.w3.org/2000/01/rdf-schema#subClassOf,ub350bL2467C26,TV,subClassOf,ub350bL2467C26,lov_fiesta-iot,v1-0-2
1144,http://purl.oclc.org/NET/ssnx/ssn#Platform,http://purl.org/dc/elements/1.1/source,"skos:exactMatch 'platform' [SensorML OGC-0700]
                                  http://www.opengeospatial.org/standards/sensorml",Platform,source,sensorml,lov_fiesta-iot,v1-0-2
1145,http://purl.org/iot/vocab/m3-lite#Frequency,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://purl.org/NET/ssnx/qu/qu#QuantityKind,Frequency,subClassOf,QuantityKind,lov_fiesta-iot,v1-0-2
1146,http://purl.org/iot/vocab/m3-lite#hasDirection,http://www.w3.org/2000/01/rdf-schema#range,ub350bL2253C23,hasDirection,range,ub350bL2253C23,lov_fiesta-iot,v1-0-2
1147,http://purl.org/iot/vocab/m3-lite#Blind,http://www.w3.org/2000/01/rdf-schema#comment,An actuator to automatically switch on/off the window blinds.,Blind,comment,off the window blinds.,lov_fiesta-iot,v1-0-2
1148,ub350bL165C26,http://www.w3.org/2002/07/owl#onProperty,http://purl.org/iot/vocab/m3-lite#hasDomainOfInterest,ub350bL165C26,onProperty,hasDomainOfInterest,lov_fiesta-iot,v1-0-2
1149,http://purl.org/iot/vocab/m3-lite#ChemicalAgentAtmosphericConcentrationAirParticles,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://purl.org/iot/vocab/m3-lite#ChemicalAgentAtmosphericConcentration,ChemicalAgentAtmosphericConcentrationAirParticles,subClassOf,ChemicalAgentAtmosphericConcentration,lov_fiesta-iot,v1-0-2
1150,http://purl.org/iot/vocab/m3-lite#WindSpeedSensor,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://purl.org/iot/vocab/m3-lite#SpeedSensor,WindSpeedSensor,subClassOf,SpeedSensor,lov_fiesta-iot,v1-0-2
1151,http://purl.org/iot/vocab/m3-lite#Conductivity,http://www.w3.org/2000/01/rdf-schema#label,Conductivity,Conductivity,label,Conductivity,lov_fiesta-iot,v1-0-2
1152,ub350bL865C26,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Restriction,ub350bL865C26,type,Restriction,lov_fiesta-iot,v1-0-2
1153,http://purl.org/iot/vocab/m3-lite#SeatBeltTensionSensor,http://www.w3.org/2000/01/rdf-schema#label,Seat Belt Tension Actuating Device,SeatBeltTensionSensor,label,Seat Belt Tension Actuating Device,lov_fiesta-iot,v1-0-2
1154,http://purl.org/iot/vocab/m3-lite#Ohm,http://www.w3.org/2000/01/rdf-schema#label,Ohm,Ohm,label,Ohm,lov_fiesta-iot,v1-0-2
1155,http://purl.org/iot/vocab/m3-lite#PresenceStateDriverCard2,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,PresenceStateDriverCard2,type,Class,lov_fiesta-iot,v1-0-2
1156,http://purl.org/iot/vocab/m3-lite#BodyThermometer,http://www.w3.org/2000/01/rdf-schema#subClassOf,ub350bL3024C26,BodyThermometer,subClassOf,ub350bL3024C26,lov_fiesta-iot,v1-0-2
1157,http://purl.org/iot/vocab/m3-lite#MeterPerSecond,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://purl.org/NET/ssnx/qu/qu#Unit,MeterPerSecond,subClassOf,Unit,lov_fiesta-iot,v1-0-2
1158,http://purl.org/iot/vocab/m3-lite#AirTemperature,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://purl.org/iot/vocab/m3-lite#Temperature,AirTemperature,subClassOf,Temperature,lov_fiesta-iot,v1-0-2
1159,http://purl.org/iot/vocab/m3-lite#Freezer,http://www.w3.org/2000/01/rdf-schema#label,"Freezer, Chiller Actuating Device",Freezer,label,"Freezer, Chiller Actuating Device",lov_fiesta-iot,v1-0-2
